flamboyant_ritchie;0.16%;4.29%;675.4MiB / 15.38GiB;796B / 0B;0B / 0B;66 ;18:52:12
loving_blackburn;0.18%;4.03%;634.5MiB / 15.38GiB;1.09kB / 0B;0B / 0B;65 ;18:52:12
flamboyant_ritchie;0.18%;4.29%;675.4MiB / 15.38GiB;796B / 0B;0B / 0B;65 ;18:52:23
loving_blackburn;0.13%;4.03%;634.6MiB / 15.38GiB;1.09kB / 0B;0B / 0B;65 ;18:52:23
flamboyant_ritchie;0.19%;4.29%;675.5MiB / 15.38GiB;796B / 0B;0B / 0B;65 ;18:52:32
loving_blackburn;0.21%;4.03%;634.6MiB / 15.38GiB;1.09kB / 0B;0B / 0B;65 ;18:52:32
flamboyant_ritchie;0.24%;4.29%;675.5MiB / 15.38GiB;796B / 0B;0B / 0B;65 ;18:52:40
loving_blackburn;0.13%;4.03%;634.6MiB / 15.38GiB;1.09kB / 0B;0B / 0B;65 ;18:52:40
flamboyant_ritchie;16.42%;4.29%;675.6MiB / 15.38GiB;796B / 0B;0B / 0B;65 ;18:52:49
loving_blackburn;0.15%;4.03%;634.7MiB / 15.38GiB;1.09kB / 0B;0B / 0B;65 ;18:52:49
flamboyant_ritchie;3.26%;4.30%;676.7MiB / 15.38GiB;796B / 0B;0B / 0B;65 ;18:52:57
loving_blackburn;0.26%;4.03%;634.7MiB / 15.38GiB;1.09kB / 0B;0B / 0B;65 ;18:52:57
flamboyant_ritchie;3.88%;4.30%;677MiB / 15.38GiB;796B / 0B;0B / 0B;65 ;18:53:06
loving_blackburn;0.39%;4.03%;634.8MiB / 15.38GiB;1.09kB / 0B;0B / 0B;65 ;18:53:06
flamboyant_ritchie;107.33%;4.35%;685.2MiB / 15.38GiB;866B / 0B;0B / 0B;72 ;18:53:14
loving_blackburn;0.16%;4.03%;634.8MiB / 15.38GiB;1.09kB / 0B;0B / 0B;65 ;18:53:14
flamboyant_ritchie;2.13%;4.35%;685.3MiB / 15.38GiB;866B / 0B;0B / 0B;72 ;18:53:23
loving_blackburn;0.23%;4.03%;634.8MiB / 15.38GiB;1.09kB / 0B;0B / 0B;65 ;18:53:23
flamboyant_ritchie;6.63%;4.35%;685.6MiB / 15.38GiB;866B / 0B;0B / 0B;73 ;18:53:31
loving_blackburn;0.51%;4.03%;634.9MiB / 15.38GiB;1.09kB / 0B;0B / 0B;65 ;18:53:31
flamboyant_ritchie;2.73%;4.35%;685.7MiB / 15.38GiB;866B / 0B;0B / 0B;72 ;18:53:40
loving_blackburn;2.86%;4.03%;634.9MiB / 15.38GiB;1.09kB / 0B;0B / 0B;65 ;18:53:40
flamboyant_ritchie;2.90%;4.35%;685.9MiB / 15.38GiB;866B / 0B;0B / 0B;72 ;18:53:48
loving_blackburn;125.74%;4.04%;636MiB / 15.38GiB;1.09kB / 0B;0B / 0B;65 ;18:53:48
flamboyant_ritchie;1.92%;4.36%;686MiB / 15.38GiB;866B / 0B;0B / 0B;73 ;18:53:57
loving_blackburn;0.22%;4.08%;642.4MiB / 15.38GiB;1.16kB / 0B;0B / 0B;71 ;18:53:57
flamboyant_ritchie;11.18%;4.36%;686.1MiB / 15.38GiB;866B / 0B;0B / 0B;73 ;18:54:06
loving_blackburn;2.49%;4.10%;645.4MiB / 15.38GiB;1.16kB / 0B;0B / 0B;72 ;18:54:06
flamboyant_ritchie;202.44%;4.54%;715.7MiB / 15.38GiB;6.31kB / 4.3kB;0B / 0B;76 ;18:54:14
loving_blackburn;22.69%;4.49%;707.8MiB / 15.38GiB;200kB / 85.9kB;0B / 0B;78 ;18:54:14
flamboyant_ritchie;3.90%;4.82%;758.5MiB / 15.38GiB;336kB / 142kB;0B / 0B;99 ;18:54:23
loving_blackburn;6.60%;4.66%;733.6MiB / 15.38GiB;333kB / 138kB;0B / 0B;99 ;18:54:23
flamboyant_ritchie;13.56%;4.82%;759MiB / 15.38GiB;336kB / 142kB;0B / 0B;100 ;18:54:32
loving_blackburn;8.74%;4.63%;729.5MiB / 15.38GiB;333kB / 138kB;0B / 0B;102 ;18:54:32
flamboyant_ritchie;5.08%;4.82%;758.8MiB / 15.38GiB;336kB / 142kB;0B / 0B;98 ;18:54:40
loving_blackburn;4.00%;4.63%;729.6MiB / 15.38GiB;333kB / 138kB;0B / 0B;102 ;18:54:40
flamboyant_ritchie;3.76%;4.82%;759.1MiB / 15.38GiB;336kB / 142kB;0B / 0B;100 ;18:54:49
loving_blackburn;5.15%;4.64%;730MiB / 15.38GiB;333kB / 138kB;0B / 0B;104 ;18:54:49
flamboyant_ritchie;10.66%;4.82%;759.6MiB / 15.38GiB;337kB / 142kB;0B / 0B;105 ;18:55:07
loving_blackburn;8.77%;4.64%;730.4MiB / 15.38GiB;333kB / 138kB;0B / 0B;105 ;18:55:07
flamboyant_ritchie;10.00%;4.82%;759.6MiB / 15.38GiB;337kB / 142kB;0B / 0B;105 ;18:55:18
loving_blackburn;27.11%;4.80%;755.2MiB / 15.38GiB;428kB / 196kB;0B / 0B;110 ;18:55:18
flamboyant_ritchie;11.24%;4.83%;760MiB / 15.38GiB;341kB / 145kB;0B / 0B;107 ;18:55:26
loving_blackburn;259.53%;4.87%;767.5MiB / 15.38GiB;471kB / 218kB;0B / 0B;111 ;18:55:26
flamboyant_ritchie;13.43%;4.83%;760.3MiB / 15.38GiB;341kB / 145kB;0B / 0B;110 ;18:55:36
loving_blackburn;185.55%;5.33%;838.9MiB / 15.38GiB;2.04MB / 1.45MB;0B / 0B;178 ;18:55:36
flamboyant_ritchie;11.50%;4.83%;760.5MiB / 15.38GiB;341kB / 145kB;0B / 0B;111 ;18:55:45
loving_blackburn;254.47%;5.39%;848.4MiB / 15.38GiB;2.66MB / 1.79MB;0B / 0B;179 ;18:55:45
flamboyant_ritchie;15.81%;4.83%;760.7MiB / 15.38GiB;341kB / 145kB;0B / 0B;112 ;18:55:56
loving_blackburn;204.68%;5.48%;863MiB / 15.38GiB;3.77MB / 2.66MB;0B / 0B;180 ;18:55:56
flamboyant_ritchie;23.15%;4.83%;760.9MiB / 15.38GiB;341kB / 145kB;0B / 0B;113 ;18:56:05
loving_blackburn;206.71%;5.55%;873.8MiB / 15.38GiB;5MB / 3.77MB;0B / 0B;181 ;18:56:05
flamboyant_ritchie;12.71%;4.83%;760.9MiB / 15.38GiB;341kB / 145kB;0B / 0B;113 ;18:56:14
loving_blackburn;159.62%;5.61%;883.6MiB / 15.38GiB;5.62MB / 4.44MB;0B / 0B;181 ;18:56:14
flamboyant_ritchie;12.02%;4.83%;761.1MiB / 15.38GiB;346kB / 149kB;0B / 0B;114 ;18:56:24
loving_blackburn;158.90%;5.65%;890.4MiB / 15.38GiB;5.96MB / 4.78MB;0B / 0B;182 ;18:56:24
flamboyant_ritchie;47.37%;4.84%;761.8MiB / 15.38GiB;346kB / 149kB;0B / 0B;115 ;18:56:34
loving_blackburn;146.33%;5.71%;899.5MiB / 15.38GiB;6.48MB / 5.13MB;0B / 0B;183 ;18:56:34
flamboyant_ritchie;11.14%;4.84%;761.9MiB / 15.38GiB;346kB / 149kB;0B / 0B;116 ;18:56:43
loving_blackburn;153.56%;5.75%;905.8MiB / 15.38GiB;6.9MB / 5.42MB;0B / 0B;183 ;18:56:43
flamboyant_ritchie;53.52%;4.84%;762.1MiB / 15.38GiB;346kB / 149kB;0B / 0B;117 ;18:56:51
loving_blackburn;163.57%;5.81%;915.1MiB / 15.38GiB;7.55MB / 5.9MB;0B / 0B;185 ;18:56:51
flamboyant_ritchie;11.94%;4.84%;762.1MiB / 15.38GiB;346kB / 149kB;0B / 0B;117 ;18:57:01
loving_blackburn;181.06%;5.86%;922.9MiB / 15.38GiB;8.39MB / 6.63MB;0B / 0B;186 ;18:57:01
flamboyant_ritchie;14.25%;4.84%;762.3MiB / 15.38GiB;346kB / 149kB;0B / 0B;118 ;18:57:09
loving_blackburn;205.03%;5.90%;929.9MiB / 15.38GiB;8.84MB / 7.03MB;0B / 0B;186 ;18:57:09
flamboyant_ritchie;13.41%;4.84%;762.3MiB / 15.38GiB;346kB / 149kB;0B / 0B;117 ;18:57:18
loving_blackburn;172.52%;5.96%;938.3MiB / 15.38GiB;9.35MB / 7.46MB;0B / 0B;186 ;18:57:18
flamboyant_ritchie;15.90%;4.84%;762.5MiB / 15.38GiB;351kB / 153kB;0B / 0B;118 ;18:57:27
loving_blackburn;158.77%;6.09%;958.4MiB / 15.38GiB;10.4MB / 8.15MB;0B / 0B;186 ;18:57:27
flamboyant_ritchie;9.11%;4.84%;762.5MiB / 15.38GiB;351kB / 153kB;0B / 0B;118 ;18:57:37
loving_blackburn;182.91%;6.04%;950.8MiB / 15.38GiB;11.1MB / 8.7MB;0B / 0B;186 ;18:57:37
flamboyant_ritchie;13.91%;4.84%;762.4MiB / 15.38GiB;351kB / 153kB;0B / 0B;117 ;18:57:46
loving_blackburn;159.54%;6.09%;959.2MiB / 15.38GiB;12.1MB / 9.53MB;0B / 0B;185 ;18:57:46
flamboyant_ritchie;10.90%;4.84%;762.5MiB / 15.38GiB;351kB / 153kB;0B / 0B;118 ;18:57:55
loving_blackburn;145.61%;6.14%;967MiB / 15.38GiB;12.7MB / 9.89MB;0B / 0B;186 ;18:57:55
flamboyant_ritchie;12.15%;4.84%;762.6MiB / 15.38GiB;351kB / 153kB;0B / 0B;118 ;18:58:03
loving_blackburn;186.16%;6.18%;974MiB / 15.38GiB;13.8MB / 10.7MB;0B / 0B;186 ;18:58:03
flamboyant_ritchie;12.13%;4.84%;762.6MiB / 15.38GiB;351kB / 153kB;0B / 0B;118 ;18:58:12
loving_blackburn;162.61%;6.23%;982MiB / 15.38GiB;14.7MB / 11.3MB;0B / 0B;185 ;18:58:12
flamboyant_ritchie;17.14%;4.84%;762.5MiB / 15.38GiB;356kB / 156kB;0B / 0B;118 ;18:58:22
loving_blackburn;232.83%;6.27%;987.6MiB / 15.38GiB;16MB / 12.2MB;0B / 0B;186 ;18:58:22
flamboyant_ritchie;9.39%;4.84%;762.4MiB / 15.38GiB;356kB / 156kB;0B / 0B;118 ;18:58:31
loving_blackburn;136.85%;6.29%;990.5MiB / 15.38GiB;16.7MB / 12.5MB;0B / 0B;186 ;18:58:31
flamboyant_ritchie;13.36%;4.84%;762.3MiB / 15.38GiB;356kB / 156kB;0B / 0B;118 ;18:58:40
loving_blackburn;182.95%;6.31%;993.1MiB / 15.38GiB;18.3MB / 13.5MB;0B / 0B;186 ;18:58:40
flamboyant_ritchie;9.31%;4.84%;762.2MiB / 15.38GiB;356kB / 156kB;0B / 0B;117 ;18:58:50
loving_blackburn;152.94%;6.32%;995.9MiB / 15.38GiB;19.9MB / 14.6MB;0B / 0B;186 ;18:58:50
flamboyant_ritchie;10.76%;4.84%;762.3MiB / 15.38GiB;356kB / 156kB;0B / 0B;118 ;18:59:12
loving_blackburn;157.85%;6.35%;999.7MiB / 15.38GiB;21.2MB / 15.5MB;0B / 0B;185 ;18:59:12
flamboyant_ritchie;45.88%;4.85%;763.2MiB / 15.38GiB;386kB / 171kB;0B / 0B;120 ;18:59:22
loving_blackburn;187.88%;6.36%;1002MiB / 15.38GiB;22.3MB / 16.2MB;0B / 0B;186 ;18:59:22
